Version #9: 8/7/2020,,,,,,,,,,,,,,,,,,
"Description: Counties with accessible data (denoted with ""X"") from the datasets listed in the column headings",,,,,,,,,,,,,,,,,,
County id,County,State,Country,JHU,NYT: Case Counts,University of Washington,US Census Bureau: Demographic Estimates,Corona Data Scraper,Google,Apple,IBM Weather,NYT: All Cause Mortality,PlaceIQ,US Bureau of Labor Statistics,Realtor.com,Bureau of Economic Analysis,Opportunity Insights,US CDC: Select Demographic Characteristics
Tulare_California_UnitedStates,Tulare,California,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Tuolumne_California_UnitedStates,Tuolumne,California,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Ventura_California_UnitedStates,Ventura,California,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Yolo_California_UnitedStates,Yolo,California,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Yuba_California_UnitedStates,Yuba,California,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Adams_Colorado_UnitedStates,Adams,Colorado,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Alamosa_Colorado_UnitedStates,Alamosa,Colorado,United States,X,X,,X,X,X,X,X,,,X,,X,X,X
Arapahoe_Colorado_UnitedStates,Arapahoe,Colorado,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Archuleta_Colorado_UnitedStates,Archuleta,Colorado,United States,X,X,,X,X,X,X,X,,,X,,X,X,X
Baca_Colorado_UnitedStates,Baca,Colorado,United States,X,X,,X,X,,,X,,,X,,X,X,X
Bent_Colorado_UnitedStates,Bent,Colorado,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Boulder_Colorado_UnitedStates,Boulder,Colorado,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Broomfield_Colorado_UnitedStates,Broomfield,Colorado,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Chaffee_Colorado_UnitedStates,Chaffee,Colorado,United States,X,X,,X,X,X,X,X,,,X,,X,X,X
Cheyenne_Colorado_UnitedStates,Cheyenne,Colorado,United States,X,X,,X,X,,,X,,,X,,X,X,X
ClearCreek_Colorado_UnitedStates,Clear Creek,Colorado,United States,X,X,,X,X,X,X,X,,,X,,X,X,X
Conejos_Colorado_UnitedStates,Conejos,Colorado,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Costilla_Colorado_UnitedStates,Costilla,Colorado,United States,X,X,,X,X,,,X,,,X,,X,X,X
Crowley_Colorado_UnitedStates,Crowley,Colorado,United States,X,X,,X,X,,,X,,,X,,X,X,X
Custer_Colorado_UnitedStates,Custer,Colorado,United States,X,X,,X,X,,,X,,,X,,X,X,X
Delta_Colorado_UnitedStates,Delta,Colorado,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Denver_Colorado_UnitedStates,Denver,Colorado,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Dolores_Colorado_UnitedStates,Dolores,Colorado,United States,X,,,X,,,,X,,,X,,X,X,X
Douglas_Colorado_UnitedStates,Douglas,Colorado,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Eagle_Colorado_UnitedStates,Eagle,Colorado,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Elbert_Colorado_UnitedStates,Elbert,Colorado,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
ElPaso_Colorado_UnitedStates,El Paso,Colorado,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Fremont_Colorado_UnitedStates,Fremont,Colorado,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Garfield_Colorado_UnitedStates,Garfield,Colorado,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Gilpin_Colorado_UnitedStates,Gilpin,Colorado,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Grand_Colorado_UnitedStates,Grand,Colorado,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Gunnison_Colorado_UnitedStates,Gunnison,Colorado,United States,X,X,,X,X,X,X,X,,,X,,X,X,X
Hinsdale_Colorado_UnitedStates,Hinsdale,Colorado,United States,X,X,,X,X,,,X,,,X,,X,X,X
Huerfano_Colorado_UnitedStates,Huerfano,Colorado,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Jackson_Colorado_UnitedStates,Jackson,Colorado,United States,X,,,X,,,,X,,,X,,X,X,X
Jefferson_Colorado_UnitedStates,Jefferson,Colorado,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Kiowa_Colorado_UnitedStates,Kiowa,Colorado,United States,X,,,X,,X,,,,,X,,X,X,X
KitCarson_Colorado_UnitedStates,Kit Carson,Colorado,United States,X,X,,X,X,X,X,X,,,X,,X,X,X
Lake_Colorado_UnitedStates,Lake,Colorado,United States,X,X,,X,X,X,,X,,,X,,X,X,X
LaPlata_Colorado_UnitedStates,La Plata,Colorado,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Larimer_Colorado_UnitedStates,Larimer,Colorado,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
LasAnimas_Colorado_UnitedStates,Las Animas,Colorado,United States,X,X,,X,X,X,X,X,,,X,,X,X,X
Lincoln_Colorado_UnitedStates,Lincoln,Colorado,United States,X,X,,X,X,X,X,X,,,X,,X,X,X
Logan_Colorado_UnitedStates,Logan,Colorado,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Mesa_Colorado_UnitedStates,Mesa,Colorado,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Mineral_Colorado_UnitedStates,Mineral,Colorado,United States,X,X,,X,X,,,X,,,X,,X,X,X
Moffat_Colorado_UnitedStates,Moffat,Colorado,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Montezuma_Colorado_UnitedStates,Montezuma,Colorado,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Montrose_Colorado_UnitedStates,Montrose,Colorado,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Morgan_Colorado_UnitedStates,Morgan,Colorado,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Otero_Colorado_UnitedStates,Otero,Colorado,United States,X,X,,X,X,X,,X,,X,X,,X,X,X
Ouray_Colorado_UnitedStates,Ouray,Colorado,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Park_Colorado_UnitedStates,Park,Colorado,United States,X,X,,X,X,X,X,X,,,X,,X,X,X
Phillips_Colorado_UnitedStates,Phillips,Colorado,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Pitkin_Colorado_UnitedStates,Pitkin,Colorado,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Prowers_Colorado_UnitedStates,Prowers,Colorado,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Pueblo_Colorado_UnitedStates,Pueblo,Colorado,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
RioBlanco_Colorado_UnitedStates,Rio Blanco,Colorado,United States,X,X,,X,X,X,,X,,,X,,X,X,X
RioGrande_Colorado_UnitedStates,Rio Grande,Colorado,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Routt_Colorado_UnitedStates,Routt,Colorado,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Saguache_Colorado_UnitedStates,Saguache,Colorado,United States,X,X,,X,X,X,,X,,,X,,X,X,X
SanJuan_Colorado_UnitedStates,San Juan,Colorado,United States,X,X,,X,X,,,X,,,X,,X,X,X
SanMiguel_Colorado_UnitedStates,San Miguel,Colorado,United States,X,X,,X,X,X,X,X,,,X,,X,X,X
Sedgwick_Colorado_UnitedStates,Sedgwick,Colorado,United States,X,,,X,,,,X,,,X,,X,X,X
Summit_Colorado_UnitedStates,Summit,Colorado,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Teller_Colorado_UnitedStates,Teller,Colorado,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Washington_Colorado_UnitedStates,Washington,Colorado,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Weld_Colorado_UnitedStates,Weld,Colorado,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Yuma_Colorado_UnitedStates,Yuma,Colorado,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Fairfield_Connecticut_UnitedStates,Fairfield,Connecticut,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Hartford_Connecticut_UnitedStates,Hartford,Connecticut,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Litchfield_Connecticut_UnitedStates,Litchfield,Connecticut,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Middlesex_Connecticut_UnitedStates,Middlesex,Connecticut,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
NewHaven_Connecticut_UnitedStates,New Haven,Connecticut,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
NewLondon_Connecticut_UnitedStates,New London,Connecticut,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Tolland_Connecticut_UnitedStates,Tolland,Connecticut,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Windham_Connecticut_UnitedStates,Windham,Connecticut,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Kent_Delaware_UnitedStates,Kent,Delaware,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
NewCastle_Delaware_UnitedStates,New Castle,Delaware,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Sussex_Delaware_UnitedStates,Sussex,Delaware,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
DistrictofColumbia_DistrictofColumbia_UnitedStates,District of Columbia,District of Columbia,United States,X,X,,X,,,,,,,,,,,
Alachua_Florida_UnitedStates,Alachua,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Baker_Florida_UnitedStates,Baker,Florida,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Bay_Florida_UnitedStates,Bay,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Bradford_Florida_UnitedStates,Bradford,Florida,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Brevard_Florida_UnitedStates,Brevard,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Broward_Florida_UnitedStates,Broward,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Calhoun_Florida_UnitedStates,Calhoun,Florida,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Charlotte_Florida_UnitedStates,Charlotte,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Citrus_Florida_UnitedStates,Citrus,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Clay_Florida_UnitedStates,Clay,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Collier_Florida_UnitedStates,Collier,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Columbia_Florida_UnitedStates,Columbia,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
DeSoto_Florida_UnitedStates,DeSoto,Florida,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Dixie_Florida_UnitedStates,Dixie,Florida,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Duval_Florida_UnitedStates,Duval,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Escambia_Florida_UnitedStates,Escambia,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Flagler_Florida_UnitedStates,Flagler,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Franklin_Florida_UnitedStates,Franklin,Florida,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Gadsden_Florida_UnitedStates,Gadsden,Florida,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Gilchrist_Florida_UnitedStates,Gilchrist,Florida,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Glades_Florida_UnitedStates,Glades,Florida,United States,X,X,,X,X,X,X,X,,,X,,X,,X
Gulf_Florida_UnitedStates,Gulf,Florida,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Hamilton_Florida_UnitedStates,Hamilton,Florida,United States,X,X,,X,X,X,X,X,,,X,,X,X,X
Hardee_Florida_UnitedStates,Hardee,Florida,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Hendry_Florida_UnitedStates,Hendry,Florida,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Hernando_Florida_UnitedStates,Hernando,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Highlands_Florida_UnitedStates,Highlands,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Hillsborough_Florida_UnitedStates,Hillsborough,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Holmes_Florida_UnitedStates,Holmes,Florida,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
IndianRiver_Florida_UnitedStates,Indian River,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Jackson_Florida_UnitedStates,Jackson,Florida,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Jefferson_Florida_UnitedStates,Jefferson,Florida,United States,X,X,,X,X,X,X,X,,,X,,X,X,X
Lafayette_Florida_UnitedStates,Lafayette,Florida,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Lake_Florida_UnitedStates,Lake,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Lee_Florida_UnitedStates,Lee,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Leon_Florida_UnitedStates,Leon,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Levy_Florida_UnitedStates,Levy,Florida,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Liberty_Florida_UnitedStates,Liberty,Florida,United States,X,X,,X,X,X,,X,,,X,,X,,X
Madison_Florida_UnitedStates,Madison,Florida,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Manatee_Florida_UnitedStates,Manatee,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Marion_Florida_UnitedStates,Marion,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Martin_Florida_UnitedStates,Martin,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Miami-Dade_Florida_UnitedStates,Miami-Dade,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Monroe_Florida_UnitedStates,Monroe,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Nassau_Florida_UnitedStates,Nassau,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Okaloosa_Florida_UnitedStates,Okaloosa,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Okeechobee_Florida_UnitedStates,Okeechobee,Florida,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Orange_Florida_UnitedStates,Orange,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Osceola_Florida_UnitedStates,Osceola,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
PalmBeach_Florida_UnitedStates,Palm Beach,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Pasco_Florida_UnitedStates,Pasco,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Pinellas_Florida_UnitedStates,Pinellas,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Polk_Florida_UnitedStates,Polk,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Putnam_Florida_UnitedStates,Putnam,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
St.Johns_Florida_UnitedStates,St. Johns,Florida,United States,X,,,X,X,X,X,X,,,,,,,
St.Lucie_Florida_UnitedStates,St. Lucie,Florida,United States,X,,,X,X,X,X,X,,,,,,,
SantaRosa_Florida_UnitedStates,Santa Rosa,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Sarasota_Florida_UnitedStates,Sarasota,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Seminole_Florida_UnitedStates,Seminole,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Sumter_Florida_UnitedStates,Sumter,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Suwannee_Florida_UnitedStates,Suwannee,Florida,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Taylor_Florida_UnitedStates,Taylor,Florida,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Union_Florida_UnitedStates,Union,Florida,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Volusia_Florida_UnitedStates,Volusia,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Wakulla_Florida_UnitedStates,Wakulla,Florida,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Walton_Florida_UnitedStates,Walton,Florida,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Washington_Florida_UnitedStates,Washington,Florida,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Appling_Georgia_UnitedStates,Appling,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Atkinson_Georgia_UnitedStates,Atkinson,Georgia,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Bacon_Georgia_UnitedStates,Bacon,Georgia,United States,X,X,,X,X,X,,X,,X,X,,X,X,X
Baker_Georgia_UnitedStates,Baker,Georgia,United States,X,X,,X,X,,,X,,,X,,X,X,X
Baldwin_Georgia_UnitedStates,Baldwin,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Banks_Georgia_UnitedStates,Banks,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Barrow_Georgia_UnitedStates,Barrow,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Bartow_Georgia_UnitedStates,Bartow,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
BenHill_Georgia_UnitedStates,Ben Hill,Georgia,United States,X,X,,X,X,X,,X,,X,X,,X,X,X
Berrien_Georgia_UnitedStates,Berrien,Georgia,United States,X,X,,X,X,X,,X,,X,X,,X,X,X
Bibb_Georgia_UnitedStates,Bibb,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Bleckley_Georgia_UnitedStates,Bleckley,Georgia,United States,X,X,,X,X,X,,X,,X,X,,X,X,X
Brantley_Georgia_UnitedStates,Brantley,Georgia,United States,X,X,,X,X,X,,X,,X,X,,X,X,X
Brooks_Georgia_UnitedStates,Brooks,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Bryan_Georgia_UnitedStates,Bryan,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Bulloch_Georgia_UnitedStates,Bulloch,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Burke_Georgia_UnitedStates,Burke,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Butts_Georgia_UnitedStates,Butts,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Calhoun_Georgia_UnitedStates,Calhoun,Georgia,United States,X,X,,X,X,,,X,,,X,,X,X,X
Camden_Georgia_UnitedStates,Camden,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Candler_Georgia_UnitedStates,Candler,Georgia,United States,X,X,,X,X,X,X,X,,,X,,X,X,X
Carroll_Georgia_UnitedStates,Carroll,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Catoosa_Georgia_UnitedStates,Catoosa,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Charlton_Georgia_UnitedStates,Charlton,Georgia,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Chatham_Georgia_UnitedStates,Chatham,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Chattahoochee_Georgia_UnitedStates,Chattahoochee,Georgia,United States,X,X,,X,X,X,X,X,,,X,,X,X,X
Chattooga_Georgia_UnitedStates,Chattooga,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Cherokee_Georgia_UnitedStates,Cherokee,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Clarke_Georgia_UnitedStates,Clarke,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Clay_Georgia_UnitedStates,Clay,Georgia,United States,X,X,,X,X,,,X,,,X,,X,X,X
Clayton_Georgia_UnitedStates,Clayton,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Clinch_Georgia_UnitedStates,Clinch,Georgia,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Cobb_Georgia_UnitedStates,Cobb,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Coffee_Georgia_UnitedStates,Coffee,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Colquitt_Georgia_UnitedStates,Colquitt,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Columbia_Georgia_UnitedStates,Columbia,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Cook_Georgia_UnitedStates,Cook,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Coweta_Georgia_UnitedStates,Coweta,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Crawford_Georgia_UnitedStates,Crawford,Georgia,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Crisp_Georgia_UnitedStates,Crisp,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Dade_Georgia_UnitedStates,Dade,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Dawson_Georgia_UnitedStates,Dawson,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Decatur_Georgia_UnitedStates,Decatur,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
DeKalb_Georgia_UnitedStates,DeKalb,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Dodge_Georgia_UnitedStates,Dodge,Georgia,United States,X,X,,X,X,X,,X,,X,X,,X,X,X
Dooly_Georgia_UnitedStates,Dooly,Georgia,United States,X,X,,X,X,X,X,X,,,X,,X,X,X
Dougherty_Georgia_UnitedStates,Dougherty,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Douglas_Georgia_UnitedStates,Douglas,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Early_Georgia_UnitedStates,Early,Georgia,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Echols_Georgia_UnitedStates,Echols,Georgia,United States,X,X,,X,X,,,X,,,X,,X,X,X
Effingham_Georgia_UnitedStates,Effingham,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Elbert_Georgia_UnitedStates,Elbert,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Emanuel_Georgia_UnitedStates,Emanuel,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Evans_Georgia_UnitedStates,Evans,Georgia,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Fannin_Georgia_UnitedStates,Fannin,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Fayette_Georgia_UnitedStates,Fayette,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Floyd_Georgia_UnitedStates,Floyd,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Forsyth_Georgia_UnitedStates,Forsyth,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Franklin_Georgia_UnitedStates,Franklin,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Fulton_Georgia_UnitedStates,Fulton,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Gilmer_Georgia_UnitedStates,Gilmer,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Glascock_Georgia_UnitedStates,Glascock,Georgia,United States,X,X,,X,X,,,X,,,X,,X,X,X
Glynn_Georgia_UnitedStates,Glynn,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Gordon_Georgia_UnitedStates,Gordon,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Grady_Georgia_UnitedStates,Grady,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Greene_Georgia_UnitedStates,Greene,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Gwinnett_Georgia_UnitedStates,Gwinnett,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Habersham_Georgia_UnitedStates,Habersham,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Hall_Georgia_UnitedStates,Hall,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Hancock_Georgia_UnitedStates,Hancock,Georgia,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Haralson_Georgia_UnitedStates,Haralson,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Harris_Georgia_UnitedStates,Harris,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Hart_Georgia_UnitedStates,Hart,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Heard_Georgia_UnitedStates,Heard,Georgia,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Henry_Georgia_UnitedStates,Henry,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Houston_Georgia_UnitedStates,Houston,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Irwin_Georgia_UnitedStates,Irwin,Georgia,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Jackson_Georgia_UnitedStates,Jackson,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Jasper_Georgia_UnitedStates,Jasper,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
JeffDavis_Georgia_UnitedStates,Jeff Davis,Georgia,United States,X,X,,X,X,X,,X,,X,X,,X,X,X
Jefferson_Georgia_UnitedStates,Jefferson,Georgia,United States,X,X,,X,X,X,,X,,X,X,,X,X,X
Jenkins_Georgia_UnitedStates,Jenkins,Georgia,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Johnson_Georgia_UnitedStates,Johnson,Georgia,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Jones_Georgia_UnitedStates,Jones,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Lamar_Georgia_UnitedStates,Lamar,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Lanier_Georgia_UnitedStates,Lanier,Georgia,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Laurens_Georgia_UnitedStates,Laurens,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Lee_Georgia_UnitedStates,Lee,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
Liberty_Georgia_UnitedStates,Liberty,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Lincoln_Georgia_UnitedStates,Lincoln,Georgia,United States,X,X,,X,X,X,,X,,,X,,X,X,X
Long_Georgia_UnitedStates,Long,Georgia,United States,X,X,,X,X,X,,X,,X,X,,X,X,X
Lowndes_Georgia_UnitedStates,Lowndes,Georgia,United States,X,X,,X,X,X,X,X,,X,X,X,X,X,X
Lumpkin_Georgia_UnitedStates,Lumpkin,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
McDuffie_Georgia_UnitedStates,McDuffie,Georgia,United States,X,X,,X,X,X,X,X,,X,X,,X,X,X
McIntosh_Georgia_UnitedStates,McIntosh,Georgia,United States,X,X,,X,X,X,X,X,,,X,,X,X,X
