,dates,SouthCarolina_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,SouthCarolina_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,SouthCarolina_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,SouthCarolina_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,SouthCarolina_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,SouthCarolina_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,SouthCarolina_UnitedStates.CTP_CovidCases_Black.data,SouthCarolina_UnitedStates.CTP_CovidCases_Black.missing,Wisconson_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Wisconson_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Wisconson_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Wisconson_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Wisconson_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Wisconson_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Wisconson_UnitedStates.CTP_CovidCases_Black.data,Wisconson_UnitedStates.CTP_CovidCases_Black.missing,Utah_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Utah_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Utah_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Utah_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Utah_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Utah_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Utah_UnitedStates.CTP_CovidCases_Black.data,Utah_UnitedStates.CTP_CovidCases_Black.missing,Vermont_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Vermont_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Vermont_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Vermont_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Vermont_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Vermont_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Vermont_UnitedStates.CTP_CovidCases_Black.data,Vermont_UnitedStates.CTP_CovidCases_Black.missing,WestVirginia_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,WestVirginia_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,WestVirginia_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,WestVirginia_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,WestVirginia_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,WestVirginia_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,WestVirginia_UnitedStates.CTP_CovidCases_Black.data,WestVirginia_UnitedStates.CTP_CovidCases_Black.missing,Tennessee_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Tennessee_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Tennessee_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Tennessee_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Tennessee_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Tennessee_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Tennessee_UnitedStates.CTP_CovidCases_Black.data,Tennessee_UnitedStates.CTP_CovidCases_Black.missing,Washington_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Washington_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Washington_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Washington_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Washington_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Washington_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Washington_UnitedStates.CTP_CovidCases_Black.data,Washington_UnitedStates.CTP_CovidCases_Black.missing,Wyoming_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Wyoming_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Wyoming_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Wyoming_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Wyoming_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Wyoming_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Wyoming_UnitedStates.CTP_CovidCases_Black.data,Wyoming_UnitedStates.CTP_CovidCases_Black.missing,SouthDakota_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,SouthDakota_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,SouthDakota_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,SouthDakota_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,SouthDakota_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,SouthDakota_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,SouthDakota_UnitedStates.CTP_CovidCases_Black.data,SouthDakota_UnitedStates.CTP_CovidCases_Black.missing,Virginia_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Virginia_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Virginia_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Virginia_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Virginia_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Virginia_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Virginia_UnitedStates.CTP_CovidCases_Black.data,Virginia_UnitedStates.CTP_CovidCases_Black.missing
0,2020-06-14,6301.0,0,2186.0,0,10307.0,0,5828.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1628.0,0,6054.0,0,6631.0,0,458.0,0,105.0,0,28.0,0,994.0,0,90.0,0,0.0,100,0.0,100,0.0,100,152.0,0,8141.0,0,7817.0,0,14474.0,0,6570.0,0,6718.0,0,8136.0,0,10980.0,0,1141.0,0,54.0,0,104.0,0,723.0,0,9.0,0,0.0,0,986.0,0,4912.0,0,944.0,0,17817.0,0,18411.0,0,18278.0,0,7655.0,0
0,2020-06-15,6301.0,0,2186.0,0,10307.0,0,5828.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1628.0,0,6054.0,0,6631.0,0,458.0,0,105.0,0,28.0,0,994.0,0,90.0,0,0.0,100,0.0,100,0.0,100,152.0,0,8141.0,0,7817.0,0,14474.0,0,6570.0,0,6718.0,0,8136.0,0,10980.0,0,1141.0,0,54.0,0,104.0,0,723.0,0,9.0,0,0.0,0,986.0,0,4912.0,0,944.0,0,17817.0,0,18411.0,0,18278.0,0,7655.0,0
0,2020-06-16,6301.0,0,2186.0,0,10307.0,0,5828.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1628.0,0,6054.0,0,6631.0,0,458.0,0,105.0,0,28.0,0,994.0,0,90.0,0,0.0,100,0.0,100,0.0,100,152.0,0,8141.0,0,7817.0,0,14474.0,0,6570.0,0,6718.0,0,8136.0,0,10980.0,0,1141.0,0,54.0,0,104.0,0,723.0,0,9.0,0,0.0,0,986.0,0,4912.0,0,944.0,0,17817.0,0,18411.0,0,18278.0,0,7655.0,0
0,2020-06-17,6645.0,0,2496.0,0,11413.0,0,6389.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1733.0,0,6522.0,0,7089.0,0,480.0,0,107.0,0,28.0,0,995.0,0,89.0,0,0.0,100,0.0,100,0.0,100,164.0,0,8534.0,0,8484.0,0,15125.0,0,6801.0,0,6929.0,0,8579.0,0,11276.0,0,1175.0,0,54.0,0,106.0,0,765.0,0,9.0,0,0.0,0,999.0,0,5051.0,0,954.0,0,13807.0,0,19032.0,0,22936.0,0,7852.0,0
0,2020-06-18,6645.0,0,2496.0,0,11413.0,0,6389.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1733.0,0,6522.0,0,7089.0,0,480.0,0,107.0,0,28.0,0,995.0,0,89.0,0,0.0,100,0.0,100,0.0,100,164.0,0,8534.0,0,8484.0,0,15125.0,0,6801.0,0,6929.0,0,8579.0,0,11276.0,0,1175.0,0,54.0,0,106.0,0,765.0,0,9.0,0,0.0,0,999.0,0,5051.0,0,954.0,0,13807.0,0,19032.0,0,22936.0,0,7852.0,0
0,2020-06-19,6645.0,0,2496.0,0,11413.0,0,6389.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1733.0,0,6522.0,0,7089.0,0,480.0,0,107.0,0,28.0,0,995.0,0,89.0,0,0.0,100,0.0,100,0.0,100,164.0,0,8534.0,0,8484.0,0,15125.0,0,6801.0,0,6929.0,0,8579.0,0,11276.0,0,1175.0,0,54.0,0,106.0,0,765.0,0,9.0,0,0.0,0,999.0,0,5051.0,0,954.0,0,13807.0,0,19032.0,0,22936.0,0,7852.0,0
0,2020-06-20,6645.0,0,2496.0,0,11413.0,0,6389.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1733.0,0,6522.0,0,7089.0,0,480.0,0,107.0,0,28.0,0,995.0,0,89.0,0,0.0,100,0.0,100,0.0,100,164.0,0,8534.0,0,8484.0,0,15125.0,0,6801.0,0,6929.0,0,8579.0,0,11276.0,0,1175.0,0,54.0,0,106.0,0,765.0,0,9.0,0,0.0,0,999.0,0,5051.0,0,954.0,0,13807.0,0,19032.0,0,22936.0,0,7852.0,0
0,2020-06-21,8904.0,0,3030.0,0,12726.0,0,7027.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2104.0,0,7471.0,0,7887.0,0,511.0,0,4.0,0,29.0,0,1127.0,0,104.0,0,0.0,100,0.0,100,0.0,100,173.0,0,9444.0,0,9404.0,0,16254.0,0,7312.0,0,8205.0,0,8872.0,0,11603.0,0,1205.0,0,56.0,0,121.0,0,822.0,0,10.0,0,0.0,0,1030.0,0,5267.0,0,961.0,0,14186.0,0,19799.0,0,24009.0,0,8199.0,0
0,2020-06-22,8904.0,0,3030.0,0,12726.0,0,7027.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2104.0,0,7471.0,0,7887.0,0,511.0,0,4.0,0,29.0,0,1127.0,0,104.0,0,0.0,100,0.0,100,0.0,100,173.0,0,9444.0,0,9404.0,0,16254.0,0,7312.0,0,8205.0,0,8872.0,0,11603.0,0,1205.0,0,56.0,0,121.0,0,822.0,0,10.0,0,0.0,0,1030.0,0,5267.0,0,961.0,0,14186.0,0,19799.0,0,24009.0,0,8199.0,0
0,2020-06-23,8904.0,0,3030.0,0,12726.0,0,7027.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2104.0,0,7471.0,0,7887.0,0,511.0,0,4.0,0,29.0,0,1127.0,0,104.0,0,0.0,100,0.0,100,0.0,100,173.0,0,9444.0,0,9404.0,0,16254.0,0,7312.0,0,8205.0,0,8872.0,0,11603.0,0,1205.0,0,56.0,0,121.0,0,822.0,0,10.0,0,0.0,0,1030.0,0,5267.0,0,961.0,0,14186.0,0,19799.0,0,24009.0,0,8199.0,0
0,2020-06-24,10836.0,0,3132.0,0,13873.0,0,7926.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2237.0,0,8087.0,0,8460.0,0,537.0,0,4.0,0,41.0,0,1139.0,0,106.0,0,0.0,100,0.0,100,0.0,100,185.0,0,8129.0,0,10177.0,0,18929.0,0,8117.0,0,8157.0,0,9585.0,0,12127.0,0,1243.0,0,60.0,0,135.0,0,883.0,0,11.0,0,0.0,0,1055.0,0,5364.0,0,961.0,0,14420.0,0,20413.0,0,24681.0,0,8427.0,0
0,2020-06-25,10836.0,0,3132.0,0,13873.0,0,7926.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2237.0,0,8087.0,0,8460.0,0,537.0,0,4.0,0,41.0,0,1139.0,0,106.0,0,0.0,100,0.0,100,0.0,100,185.0,0,8129.0,0,10177.0,0,18929.0,0,8117.0,0,8157.0,0,9585.0,0,12127.0,0,1243.0,0,60.0,0,135.0,0,883.0,0,11.0,0,0.0,0,1055.0,0,5364.0,0,961.0,0,14420.0,0,20413.0,0,24681.0,0,8427.0,0
0,2020-06-26,10836.0,0,3132.0,0,13873.0,0,7926.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2237.0,0,8087.0,0,8460.0,0,537.0,0,4.0,0,41.0,0,1139.0,0,106.0,0,0.0,100,0.0,100,0.0,100,185.0,0,8129.0,0,10177.0,0,18929.0,0,8117.0,0,8157.0,0,9585.0,0,12127.0,0,1243.0,0,60.0,0,135.0,0,883.0,0,11.0,0,0.0,0,1055.0,0,5364.0,0,961.0,0,14420.0,0,20413.0,0,24681.0,0,8427.0,0
0,2020-06-27,10836.0,0,3132.0,0,13873.0,0,7926.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2237.0,0,8087.0,0,8460.0,0,537.0,0,4.0,0,41.0,0,1139.0,0,106.0,0,0.0,100,0.0,100,0.0,100,185.0,0,8129.0,0,10177.0,0,18929.0,0,8117.0,0,8157.0,0,9585.0,0,12127.0,0,1243.0,0,60.0,0,135.0,0,883.0,0,11.0,0,0.0,0,1055.0,0,5364.0,0,961.0,0,14420.0,0,20413.0,0,24681.0,0,8427.0,0
0,2020-06-28,13385.0,0,3771.0,0,16163.0,0,8716.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2479.0,0,9115.0,0,9506.0,0,584.0,0,5.0,0,41.0,0,1156.0,0,113.0,0,0.0,100,0.0,100,0.0,100,208.0,0,9057.0,0,10928.0,0,20187.0,0,8549.0,0,8564.0,0,10297.0,0,12891.0,0,1311.0,0,65.0,0,152.0,0,965.0,0,12.0,0,0.0,0,1077.0,0,5604.0,0,968.0,0,14872.0,0,21163.0,0,25701.0,0,8748.0,0
0,2020-06-29,13385.0,0,3771.0,0,16163.0,0,8716.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2479.0,0,9115.0,0,9506.0,0,584.0,0,5.0,0,41.0,0,1156.0,0,113.0,0,0.0,100,0.0,100,0.0,100,208.0,0,9057.0,0,10928.0,0,20187.0,0,8549.0,0,8564.0,0,10297.0,0,12891.0,0,1311.0,0,65.0,0,152.0,0,965.0,0,12.0,0,0.0,0,1077.0,0,5604.0,0,968.0,0,14872.0,0,21163.0,0,25701.0,0,8748.0,0
0,2020-06-30,13385.0,0,3771.0,0,16163.0,0,8716.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2479.0,0,9115.0,0,9506.0,0,584.0,0,5.0,0,41.0,0,1156.0,0,113.0,0,0.0,100,0.0,100,0.0,100,208.0,0,9057.0,0,10928.0,0,20187.0,0,8549.0,0,8564.0,0,10297.0,0,12891.0,0,1311.0,0,65.0,0,152.0,0,965.0,0,12.0,0,0.0,0,1077.0,0,5604.0,0,968.0,0,14872.0,0,21163.0,0,25701.0,0,8748.0,0
0,2020-07-01,15825.0,0,4103.0,0,17990.0,0,9651.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2696.0,0,9746.0,0,10274.0,0,613.0,0,4.0,0,41.0,0,1165.0,0,113.0,0,0.0,100,0.0,100,0.0,100,215.0,0,10648.0,0,11729.0,0,22938.0,0,9676.0,0,9236.0,0,10717.0,0,13482.0,0,1366.0,0,66.0,0,182.0,0,1044.0,0,14.0,0,0.0,0,1092.0,0,5734.0,0,971.0,0,15188.0,0,21574.0,0,26441.0,0,9037.0,0
0,2020-07-02,15825.0,0,4103.0,0,17990.0,0,9651.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2696.0,0,9746.0,0,10274.0,0,613.0,0,4.0,0,41.0,0,1165.0,0,113.0,0,0.0,100,0.0,100,0.0,100,215.0,0,10648.0,0,11729.0,0,22938.0,0,9676.0,0,9236.0,0,10717.0,0,13482.0,0,1366.0,0,66.0,0,182.0,0,1044.0,0,14.0,0,0.0,0,1092.0,0,5734.0,0,971.0,0,15188.0,0,21574.0,0,26441.0,0,9037.0,0
0,2020-07-03,15825.0,0,4103.0,0,17990.0,0,9651.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2696.0,0,9746.0,0,10274.0,0,613.0,0,4.0,0,41.0,0,1165.0,0,113.0,0,0.0,100,0.0,100,0.0,100,215.0,0,10648.0,0,11729.0,0,22938.0,0,9676.0,0,9236.0,0,10717.0,0,13482.0,0,1366.0,0,66.0,0,182.0,0,1044.0,0,14.0,0,0.0,0,1092.0,0,5734.0,0,971.0,0,15188.0,0,21574.0,0,26441.0,0,9037.0,0
0,2020-07-04,15825.0,0,4103.0,0,17990.0,0,9651.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2696.0,0,9746.0,0,10274.0,0,613.0,0,4.0,0,41.0,0,1165.0,0,113.0,0,0.0,100,0.0,100,0.0,100,215.0,0,10648.0,0,11729.0,0,22938.0,0,9676.0,0,9236.0,0,10717.0,0,13482.0,0,1366.0,0,66.0,0,182.0,0,1044.0,0,14.0,0,0.0,0,1092.0,0,5734.0,0,971.0,0,15188.0,0,21574.0,0,26441.0,0,9037.0,0
0,2020-07-05,20316.0,0,4266.0,0,19909.0,0,10826.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2766.0,0,10590.0,0,11596.0,0,654.0,0,4.0,0,42.0,0,1203.0,0,125.0,0,0.0,100,0.0,100,0.0,100,228.0,0,14046.0,0,12392.0,0,24993.0,0,10459.0,0,9748.0,0,11495.0,0,14655.0,0,1436.0,0,66.0,0,194.0,0,1133.0,0,15.0,0,0.0,0,1106.0,0,5957.0,0,978.0,0,15825.0,0,22232.0,0,27691.0,0,9530.0,0
0,2020-07-06,20316.0,0,4266.0,0,19909.0,0,10826.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2766.0,0,10590.0,0,11596.0,0,654.0,0,4.0,0,42.0,0,1203.0,0,125.0,0,0.0,100,0.0,100,0.0,100,228.0,0,14046.0,0,12392.0,0,24993.0,0,10459.0,0,9748.0,0,11495.0,0,14655.0,0,1436.0,0,66.0,0,194.0,0,1133.0,0,15.0,0,0.0,0,1106.0,0,5957.0,0,978.0,0,15825.0,0,22232.0,0,27691.0,0,9530.0,0
0,2020-07-07,20316.0,0,4266.0,0,19909.0,0,10826.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2766.0,0,10590.0,0,11596.0,0,654.0,0,4.0,0,42.0,0,1203.0,0,125.0,0,0.0,100,0.0,100,0.0,100,228.0,0,14046.0,0,12392.0,0,24993.0,0,10459.0,0,9748.0,0,11495.0,0,14655.0,0,1436.0,0,66.0,0,194.0,0,1133.0,0,15.0,0,0.0,0,1106.0,0,5957.0,0,978.0,0,15825.0,0,22232.0,0,27691.0,0,9530.0,0
0,2020-07-08,22023.0,0,4815.0,0,22070.0,0,11738.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2996.0,0,11181.0,0,12578.0,0,689.0,0,5.0,0,42.0,0,1210.0,0,128.0,0,0.0,100,0.0,100,0.0,100,256.0,0,14508.0,0,13088.0,0,28390.0,0,11560.0,0,10976.0,0,11799.0,0,15166.0,0,1478.0,0,403.0,0,212.0,0,1209.0,0,18.0,0,0.0,0,1114.0,0,6128.0,0,981.0,0,16007.0,0,22668.0,0,28700.0,0,9964.0,0
0,2020-07-09,22023.0,0,4815.0,0,22070.0,0,11738.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2996.0,0,11181.0,0,12578.0,0,689.0,0,5.0,0,42.0,0,1210.0,0,128.0,0,0.0,100,0.0,100,0.0,100,256.0,0,14508.0,0,13088.0,0,28390.0,0,11560.0,0,10976.0,0,11799.0,0,15166.0,0,1478.0,0,403.0,0,212.0,0,1209.0,0,18.0,0,0.0,0,1114.0,0,6128.0,0,981.0,0,16007.0,0,22668.0,0,28700.0,0,9964.0,0
0,2020-07-10,22023.0,0,4815.0,0,22070.0,0,11738.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2996.0,0,11181.0,0,12578.0,0,689.0,0,5.0,0,42.0,0,1210.0,0,128.0,0,0.0,100,0.0,100,0.0,100,256.0,0,14508.0,0,13088.0,0,28390.0,0,11560.0,0,10976.0,0,11799.0,0,15166.0,0,1478.0,0,403.0,0,212.0,0,1209.0,0,18.0,0,0.0,0,1114.0,0,6128.0,0,981.0,0,16007.0,0,22668.0,0,28700.0,0,9964.0,0
0,2020-07-11,22023.0,0,4815.0,0,22070.0,0,11738.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2996.0,0,11181.0,0,12578.0,0,689.0,0,5.0,0,42.0,0,1210.0,0,128.0,0,0.0,100,0.0,100,0.0,100,256.0,0,14508.0,0,13088.0,0,28390.0,0,11560.0,0,10976.0,0,11799.0,0,15166.0,0,1478.0,0,403.0,0,212.0,0,1209.0,0,18.0,0,0.0,0,1114.0,0,6128.0,0,981.0,0,16007.0,0,22668.0,0,28700.0,0,9964.0,0
0,2020-07-12,27026.0,0,5305.0,0,24316.0,0,12905.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3267.0,0,12072.0,0,14145.0,0,747.0,0,4.0,0,44.0,0,1248.0,0,143.0,0,0.0,100,0.0,100,0.0,100,298.0,0,16747.0,0,13846.0,0,31367.0,0,12551.0,0,11239.0,0,12295.0,0,15684.0,0,1520.0,0,428.0,0,236.0,0,1303.0,0,19.0,0,0.0,0,1126.0,0,6373.0,0,985.0,0,16867.0,0,23343.0,0,30460.0,0,10773.0,0
0,2020-07-13,27026.0,0,5305.0,0,24316.0,0,12905.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3267.0,0,12072.0,0,14145.0,0,747.0,0,4.0,0,44.0,0,1248.0,0,143.0,0,0.0,100,0.0,100,0.0,100,298.0,0,16747.0,0,13846.0,0,31367.0,0,12551.0,0,11239.0,0,12295.0,0,15684.0,0,1520.0,0,428.0,0,236.0,0,1303.0,0,19.0,0,0.0,0,1126.0,0,6373.0,0,985.0,0,16867.0,0,23343.0,0,30460.0,0,10773.0,0
0,2020-07-14,27026.0,0,5305.0,0,24316.0,0,12905.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3267.0,0,12072.0,0,14145.0,0,747.0,0,4.0,0,44.0,0,1248.0,0,143.0,0,0.0,100,0.0,100,0.0,100,298.0,0,16747.0,0,13846.0,0,31367.0,0,12551.0,0,11239.0,0,12295.0,0,15684.0,0,1520.0,0,428.0,0,236.0,0,1303.0,0,19.0,0,0.0,0,1126.0,0,6373.0,0,985.0,0,16867.0,0,23343.0,0,30460.0,0,10773.0,0
0,2020-07-15,29668.0,0,5512.0,0,27063.0,0,14994.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3377.0,0,12519.0,0,14995.0,0,775.0,0,1.0,0,48.0,0,1269.0,0,146.0,0,0.0,100,0.0,100,0.0,100,324.0,0,18426.0,0,14622.0,0,36013.0,0,14151.0,0,12768.0,0,13279.0,0,16999.0,0,1649.0,0,453.0,0,255.0,0,1388.0,0,20.0,0,0.0,0,1130.0,0,6522.0,0,987.0,0,17826.0,0,23832.0,0,31869.0,0,11411.0,0
0,2020-07-16,29668.0,0,5512.0,0,27063.0,0,14994.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3377.0,0,12519.0,0,14995.0,0,775.0,0,1.0,0,48.0,0,1269.0,0,146.0,0,0.0,100,0.0,100,0.0,100,324.0,0,18426.0,0,14622.0,0,36013.0,0,14151.0,0,12768.0,0,13279.0,0,16999.0,0,1649.0,0,453.0,0,255.0,0,1388.0,0,20.0,0,0.0,0,1130.0,0,6522.0,0,987.0,0,17826.0,0,23832.0,0,31869.0,0,11411.0,0
0,2020-07-17,29668.0,0,5512.0,0,27063.0,0,14994.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3377.0,0,12519.0,0,14995.0,0,775.0,0,1.0,0,48.0,0,1269.0,0,146.0,0,0.0,100,0.0,100,0.0,100,324.0,0,18426.0,0,14622.0,0,36013.0,0,14151.0,0,12768.0,0,13279.0,0,16999.0,0,1649.0,0,453.0,0,255.0,0,1388.0,0,20.0,0,0.0,0,1130.0,0,6522.0,0,987.0,0,17826.0,0,23832.0,0,31869.0,0,11411.0,0
0,2020-07-18,29668.0,0,5512.0,0,27063.0,0,14994.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3377.0,0,12519.0,0,14995.0,0,775.0,0,1.0,0,48.0,0,1269.0,0,146.0,0,0.0,100,0.0,100,0.0,100,324.0,0,18426.0,0,14622.0,0,36013.0,0,14151.0,0,12768.0,0,13279.0,0,16999.0,0,1649.0,0,453.0,0,255.0,0,1388.0,0,20.0,0,0.0,0,1130.0,0,6522.0,0,987.0,0,17826.0,0,23832.0,0,31869.0,0,11411.0,0
0,2020-07-19,34228.0,0,6051.0,0,29705.0,0,16472.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3875.0,0,13518.0,0,16724.0,0,848.0,0,5.0,0,50.0,0,1295.0,0,150.0,0,0.0,100,0.0,100,0.0,100,365.0,0,23284.0,0,15326.0,0,39505.0,0,15317.0,0,15671.0,0,13678.0,0,17597.0,0,1696.0,0,477.0,0,278.0,0,1489.0,0,20.0,0,0.0,0,1149.0,0,6757.0,0,993.0,0,18728.0,0,24429.0,0,34273.0,0,12527.0,0
0,2020-07-20,34228.0,0,6051.0,0,29705.0,0,16472.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3875.0,0,13518.0,0,16724.0,0,848.0,0,5.0,0,50.0,0,1295.0,0,150.0,0,0.0,100,0.0,100,0.0,100,365.0,0,23284.0,0,15326.0,0,39505.0,0,15317.0,0,15671.0,0,13678.0,0,17597.0,0,1696.0,0,477.0,0,278.0,0,1489.0,0,20.0,0,0.0,0,1149.0,0,6757.0,0,993.0,0,18728.0,0,24429.0,0,34273.0,0,12527.0,0
0,2020-07-21,34228.0,0,6051.0,0,29705.0,0,16472.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3875.0,0,13518.0,0,16724.0,0,848.0,0,5.0,0,50.0,0,1295.0,0,150.0,0,0.0,100,0.0,100,0.0,100,365.0,0,23284.0,0,15326.0,0,39505.0,0,15317.0,0,15671.0,0,13678.0,0,17597.0,0,1696.0,0,477.0,0,278.0,0,1489.0,0,20.0,0,0.0,0,1149.0,0,6757.0,0,993.0,0,18728.0,0,24429.0,0,34273.0,0,12527.0,0
0,2020-07-22,35567.0,0,6680.0,0,32794.0,0,18100.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3965.0,0,13994.0,0,17619.0,0,886.0,0,5.0,0,50.0,0,1311.0,0,151.0,0,0.0,100,0.0,100,0.0,100,411.0,0,23598.0,0,15996.0,0,44823.0,0,16107.0,0,17181.0,0,13990.0,0,18076.0,0,1743.0,0,504.0,0,294.0,0,1588.0,0,22.0,0,0.0,0,1162.0,0,6915.0,0,995.0,0,19586.0,0,24824.0,0,35983.0,0,13324.0,0
0,2020-07-23,35567.0,0,6680.0,0,32794.0,0,18100.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3965.0,0,13994.0,0,17619.0,0,886.0,0,5.0,0,50.0,0,1311.0,0,151.0,0,0.0,100,0.0,100,0.0,100,411.0,0,23598.0,0,15996.0,0,44823.0,0,16107.0,0,17181.0,0,13990.0,0,18076.0,0,1743.0,0,504.0,0,294.0,0,1588.0,0,22.0,0,0.0,0,1162.0,0,6915.0,0,995.0,0,19586.0,0,24824.0,0,35983.0,0,13324.0,0
0,2020-07-24,35567.0,0,6680.0,0,32794.0,0,18100.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3965.0,0,13994.0,0,17619.0,0,886.0,0,5.0,0,50.0,0,1311.0,0,151.0,0,0.0,100,0.0,100,0.0,100,411.0,0,23598.0,0,15996.0,0,44823.0,0,16107.0,0,17181.0,0,13990.0,0,18076.0,0,1743.0,0,504.0,0,294.0,0,1588.0,0,22.0,0,0.0,0,1162.0,0,6915.0,0,995.0,0,19586.0,0,24824.0,0,35983.0,0,13324.0,0
